Amjed13123,1,2,90,3,5,1,0,.02
Amralhwary1,1,0,17,10,16,1,0,.07
Amy94927876,1,20,511,226,0,1,0,1.64
AmyCJ7166,0,49,694,69,373,1,0,.52
AmyEAtty,1,110,219,459,1094,0,0,1.45
AmyOakes20,1,22,283,223,3104,1,0,1.14
AmySpen46613288,1,216,1578,10,1,1,0,.06
Amynward7,1,13,69,62,4,1,0,.20
Amzdealzz,1,12,293,14,0,1,0,.03
AnaDontFollowMe,1,431,3613,962,844,1,0,4.83
AndeeLayton,0,257,958,714,2207,0,0,1.74
AndersonDupont,1,2,115,1,0,1,0,0
AndersonSherlo2,1,408,1525,252,1128,1,0,1.09
AndiLetsom,1,15,107,16,394,1,0,.15
Andrea65914561,1,37,1531,431,273,1,0,2.23
Andrea_L70,1,1245,1510,2800,14055,1,0,6.54
AndreasKratos,1,2959,4659,13630,5853,1,0,72.11
AndrewJayEvans1,1,509,736,3293,8322,1,0,7.80
Andrewrobocop1,0,79,1011,810,3221,1,0,1.77
Andrie20132719,1,229,4803,302,684,1,0,.66
AnesiusTz,1,8,87,2,25,1,0,.01
AngelaA91344417,1,1,38,1,2,1,1,0
Angi26340763,1,14,259,1,1,1,0,0
AngkorSiluch,1,17,188,19,185,1,0,.11
AngryIFTwitting,1,19,156,238,74,1,0,.89
Ania31922659,1,23,504,167,0,1,0,1.25
Animalvintage1,1,3,27,19,38,1,0,.06
AnisUdd14823866,1,4,95,2,0,1,0,.01
AnitaFanboy,1,93,423,973,837,0,0,5.28
Annette61625173,1,9,340,2,22,1,0,.01
Annette88320468,1,2,19,1,16,1,1,0
AnnieLeomporra,1,2,145,19,1252,1,1,.10
AnnikaJCole,1,136,370,69,683,1,0,.26
AntanetteStarr,1,1687,2054,9800,12399,1,0,22.22
Anthony71238790,1,216,2532,568,752,1,1,2.86
AnthonyIgben,1,36,431,5,18,1,0,.04
AntimatterClub,1,514,1540,4,13,1,0,.01
AntonGruber87,0,41,190,299,162,1,0,1.79
Antonio27089062,1,5,49,2,4,1,0,.02
Antoniolewis311,1,15,387,201,76,1,0,2.01
AntonyNyan,1,1,99,4,5,1,1,.03
Antwannroundtr1,1,434,1667,3635,3511,1,0,12.44
AnusQaim,1,6,115,6,11,1,0,.06
AnwarAnwarovic2,1,14,790,6,0,1,1,.04
Anywaywithcroo1,1,84,446,1864,8792,1,0,8.17
AppiahS94655893,1,6,43,1,0,1,0,0
AppleAllen3,0,1051,3016,3170,3191,1,0,7.65
AqibTan56486885,1,1,20,5,4,1,0,.04
Aquariumtop,1,1,106,408,0,1,1,1.00
Arafat00909102,1,2,54,1,3,1,1,0
AragornResists,1,624,830,587,1236,1,0,2.99
ArhinCwesi,1,3,65,2,2,1,0,.01
ArifGhouri8,1,4,133,12,0,1,0,.08
Aristot88931196,1,3,59,22,45,0,0,.22
ArnaudSupreme,1,7,250,27,34,1,0,.16
ArslanK92589408,1,15,68,1,0,1,1,.01
Art43066416,1,0,13,4,11,1,0,.02
Art7p7,1,14,109,615,802,1,0,3.01
ArtTommy1,1,105,900,5,13,1,0,.03
ArunSha40796308,1,65,1678,184,193,1,0,.84
ArwoodDebbi,0,113,458,1719,6484,1,0,10.11
AryaResists,0,24741,17424,87790,136803,0,0,244.54
AsareSheriff,1,43,519,15,143,1,1,.13
AscendantLeft,1,6,91,333,664,1,0,3.46
Aseemru,0,755,463,9460,62881,0,0,29.93
Asfand38828108,1,401,385,21253,12773,1,0,189.75
AshShellie,1,17,328,599,770,1,0,2.10
Ashley95643622,1,1502,3849,245,476,1,0,1.91
AshleyCushman2,1,14,320,40,1087,1,0,.42
AshleyH42679986,0,17,243,147,836,1,0,.71
AshleyJ19CCA,0,19,990,24,71,1,0,.16
Ashleyaston10,0,4,59,14,17,1,0,.03
AsilKha99480588,1,1,33,1,0,1,1,0
AsitChoudhury6,1,9,343,215,215,1,0,1.14
AssadHasson,1,6,94,152,7,1,1,1.33
AssessorStL,1,318,993,70,268,0,0,.50
AssmaEshag,1,367,591,200,175,1,0,2.10
AtRealDonaldTr1,1,96,289,55,194,1,0,.32
AtamUsmanBiri5,1,28,650,27,0,1,0,.17
Athena4Freedom,1,1001,1742,8536,40060,1,0,31.04
Athuman03378653,1,30,224,52,25,1,0,.53
AtideMathias,1,23,95,1,1,1,0,0
AtlanTo39697823,1,1,36,8,4,1,1,.05
AtsuRichmond1,1,7,199,54,721,1,0,.49
AtteberyJoy,1,18,166,317,9585,1,0,.99
AtwijukireSeith,1,1,55,3,1,1,0,.02
Audra81222709,1,14,105,3,12,0,0,.01
Auggie70212973,1,3,74,422,836,1,1,2.72
AungNai18488666,1,0,49,1,1,1,0,.01
Austen84393250,1,1,151,11,1,1,0,.07
AustinS64013874,1,32,708,57,0,1,0,.34
AwarenessPalm,1,61,248,6,4,1,0,.04
AworkFh,1,3,839,133,75,1,1,.42
Ayie293,1,61,1635,5,2,1,0,.03
AyubSuneel,1,36,472,455,6213,1,0,3.32
AzamiZahra,1,1,17,4,1,1,0,.04
AzidOusseine,1,0,65,13,11,1,0,.11
B7Angie,1,2,257,2,12,1,1,.01
BAA4TRUMP,1,1185,2061,7282,4414,1,0,31.25
BBZMVnxLt9QONEG,1,1,133,7,32,1,1,.07
BBest1958,1,20,244,809,2109,1,1,5.39
BBlavie,1,18,614,46,177,1,0,.20
BChilya4,1,3,170,2,8,1,1,.02
BFurnass,0,4,98,12,14,0,0,.10
BILLYGR18377983,1,378,5223,12,0,1,0,.04
BKlimik,1,22,1331,1208,2742,1,0,6.94
BLine54335383,1,10,51,5,4,0,0,.04
BMGDemocrat,0,12,238,283,802,0,0,1.15
BMymH7gDqh005EH,1,3,40,4,0,1,1,.03
BNK4879311834,1,9,122,14,40,1,0,.05
BREAKINGheadz,1,13,525,111,665,1,0,.36
BShootingBlanks,1,16,983,131,7,1,0,.68
BSowason,1,2,16,9,0,1,0,.04
B_rokenDreams,1,7,76,46,11,0,0,.46
BaDshah20559489,1,6,71,3,3,1,0,.02
BabaliciousDQ1,1,1212,2874,8652,32028,0,0,23.51
Babiryepatrici3,1,3,166,5,3,1,0,.03
BabyPortabello,1,671,791,603,817,1,0,3.07
BagabonesF,0,3196,3613,52762,78703,1,0,168.56
BagumMugisa,1,16,153,13,15,1,0,.11
BailsInman,1,62,832,717,7866,0,0,3.69
BakerBitchBakes,1,8192,6819,17836,38737,1,0,44.36
Ballack85897447,1,4,141,3,6,1,1,.01
BallakFarhang,1,148,2015,80,1575,1,0,.36
BangeWilliam,1,8240,8202,552,5146,1,0,3.03
BarbK66622531,1,5,140,496,2025,1,1,2.80
Barbara85134845,0,231,279,7420,30492,0,1,17.13
BarnettSemaj,1,1,7,3,18,1,0,.01
Barney25265590,1,3334,4621,7095,2211,1,0,17.47
BarryThornsber2,1,0,57,7,0,1,1,.04
BartCooper12,0,52,156,1929,583,1,0,17.69
BartOKavanaugh,1,23,521,1144,59,1,0,6.08
BaryalRahmat,1,17,236,3,75,1,0,.02
BashiirYuusuf6,1,19,108,7,1,1,0,.07
BasraAsbat,1,14,121,17,1,1,0,.12
BastaviRahbar,1,107,1103,11,76,1,0,.06
BauresAndrew,0,36,660,45,160,1,0,.12
BeBoldEatPlants,0,47,388,62,41,0,0,.66
BeSurthrivalist,0,126,859,921,8754,1,0,3.52
Be_long_love,1,3,34,25,29,1,0,.09
Bealzeebubbles,1,785,4461,862,926,1,0,5.10
Bee4Marie,1,69,536,1045,2824,1,0,4.52
BeekmanWilson,1,5,178,6,9,1,0,.06
Begard11493727,1,0,11,2,15,1,0,.02
BegoneMoise,1,3,126,9,0,1,1,.06
BeldnerJosh,1,12,315,77,1824,1,0,.18
BellaHallWayne1,0,43,567,53,229,1,0,.20
Belle__Bermudez,1,1309,1104,350,484,1,0,2.61
Belly761,1,6,225,22,91,1,0,.13
BenBrendon1,1,266,971,7,31,1,0,.04
BenOwen18879196,1,19,313,1,5,1,0,0
BenThare3,1,12,625,1058,4146,1,1,7.14
BenWebb37219912,1,2,76,60,82,1,1,.15
Ben_R_Sci,1,1049,3955,23366,41813,1,0,53.34
Benjami78518116,1,1,108,24,2508,1,0,.09
BenjaminPeabody,1,2,273,2,76,1,0,.01
BenjaminSGaines,1,143,959,496,2106,0,0,2.56
BensolaJames,1,5,89,1,0,1,0,0
BentonArkDems,0,202,373,530,1999,0,0,1.36
Bernardo_Cleef1,1,6,157,3,7,1,1,.02
BerryFrancis6,1,562,4870,8,144,1,0,.04
BertrandHunter2,1,61,1011,1047,13874,1,0,4.86
Berylcowdean,1,799,3227,431,0,1,0,2.34
BeskEmmanuel,1,2,66,5,11,1,0,.04
BessentCale,0,23,124,214,67,1,0,.91
BestBootsReview,1,503,3043,17,4,0,0,.10
BestWeier,1,17,398,1,0,1,0,0
Beto20207,0,215,551,220,1742,1,0,1.49
Betseba4,1,8,96,1,10,1,0,0
BettyBlueAllTh1,1,218,543,466,808,1,0,2.31
BettyLo84945706,1,816,1567,1235,3478,1,0,9.80
BetuliD,1,10,141,32,112,1,0,.24
Bev68055257,1,498,684,38538,27210,1,0,256.92
Beverly18831185,1,0,28,6,20,1,1,.03
BeverlyCarlton8,1,253,1191,548,2042,0,0,5.42
Bewitch09690296,1,1,146,52,2193,1,0,.30
BeyonceLanya,1,5,124,1,5,1,0,0
BhermaJesus,1,28,253,3,26,1,1,.02
Bibek80545328,1,2,9,8,0,1,0,.07
BigDavesYard,1,395,1897,813,2012,0,0,3.40
BigGovSux7,1,9,91,938,145,1,0,4.32
BigRedSeventy1,1,1145,2333,8631,49322,1,0,26.07
Bigiri7,1,1,57,4,2,1,1,.03
Bilal50013044,1,6,559,3,25,1,1,.02
BilalHashmii1,1,3,123,5,12,1,0,.04
Billie27486384,1,24,315,11596,18,1,0,46.57
BillyBobBass1,1,46,404,819,127,0,0,3.53
Bioliberal,1,14,34,40,27,1,0,.10
Birkiegirl2,1,5,154,2,4340,1,1,0
BisanyaClement,1,1,104,1,20,1,1,.01
Blacpearl6,1,7,451,7,3,1,1,.04
BleuzB,1,4,168,1,4,1,1,0
BlkChnCampaign,1,63,1129,393,65,1,0,1.61
BlueBeachSongR,1,32,412,1342,1441,0,0,6.01
BlueBlu71147833,1,699,1137,42656,47207,1,0,255.42
BlueBobHMueller,1,995,2576,10319,20257,1,0,64.09
BlueWaveRedCave,1,1388,2795,10191,7250,1,0,29.53
BluewaternavyW,0,750,1301,6263,10964,1,0,54.46
Bob96625780,1,0,6,1,1,1,1,0
Boba_Tea_Catan,1,1743,2624,15944,20425,0,0,50.61
Bobbs99Bobbette,1,201,265,2516,24139,1,0,5.81
Bobhvac2,0,2464,3153,1943,1623,1,0,14.39
BoehMark,1,1,35,35,10,1,1,.31
BoileauBrad,1,13,131,44,111,1,0,.14
BolinaMohamed,1,1,47,47,38,1,0,.25
BolyMalick,1,7,125,13,55,1,0,.11
BonaFideMugsie,1,1471,3233,3726,3558,1,0,18.00
BoolyDre,1,64,261,146,115,1,0,1.33
BopgaI,1,87,427,51,22,1,0,.52
BordenNatalieg,1,183,3124,20490,22395,1,0,110.75
BorrelliGerlach,1,1878,3504,58381,74569,1,0,339.42
BothataLeatile,1,5,84,4,13,1,0,.04
Boubaka79544914,1,2,52,7,9,1,0,.07
BoubakarBa1,1,376,2245,5,3,1,0,.03
BoucherMemory,1,2452,4873,15684,63216,1,0,35.80
Boulou99723304B,1,1,60,1,0,1,1,.01
BoutiqueNorbel,1,567,5001,514,134,0,0,2.35
BoxerG15,1,8,49,4,22,1,0,.03
Boyerswife,0,275,1261,557,285,0,0,3.71
BragerClia1,1,114,3975,4,8,1,0,.02
Brandon61766432,1,31,827,16,50,1,1,.04
BrandonBush15,1,1,60,30,34,1,1,.23
BraveMommaBear,1,2424,3384,1060,1011,1,0,5.95
BrbaraLauren4,1,344,1487,103,290,1,0,.66
BremerPlan,1,1,60,1,0,1,0,.01
BrendaSteinbe12,0,2,29,17,110,1,1,.08
BrendaaMedeea,0,127,961,1,0,0,0,0
Brent2229,1,3,30,139,374,1,1,1.04
Brentym1,1,445,1087,509,7697,1,0,1.59
BrianKennedyPA,0,171,388,74,5026,0,0,.19
BrianMcMorris9,1,3,33,2,89,1,0,.01
BrianSi80098876,1,7,75,1,1,1,1,0
Brian___Wiggins,1,32,176,1027,940,1,0,8.21
BriannaRoseZim1,0,11,639,9,15,0,0,.06
Brianstrawsy,1,6,130,539,599,1,0,1.27
BridgetDooling,1,364,577,517,1035,1,0,1.92
BrookeM22448409,1,10,334,4,10152,1,1,.01
BruceBoudro,1,2,42,175,15,1,0,1.80
BruceWa62402670,1,0,77,2,1,1,0,.02
Bschieb38,1,44,596,115,2763,1,0,.61
Bubacar34316951,1,1,100,2,1,1,1,.01
Bucs72450447,1,28,554,36,20,1,0,.26
BudulJaale,1,5,70,3,0,1,0,.03
BuleEnos,1,5,133,5,138,1,0,.04
BulldogMama8,1,21,253,224,557,1,0,.99
BurkJonce,1,64,669,22,625,1,0,.14
Byamuka14650004,1,0,102,1,4,1,0,.01
BzMysite,1,554,3371,2862,2870,1,1,11.40
C87Huon,1,10,47,9,14,1,0,.06
CA_bobby77,1,183,1017,7940,23431,0,0,18.25
CBCPACIE,0,74,237,67,0,0,0,.41
CClapel,1,0,28,5,2,1,0,.03
CCmPBenepbDaIUb,1,4,115,69,153,1,0,.61
CCthont,0,4,72,1,10,1,0,0
CHRISTIAN_HRC,1,27,76,2853,2684,0,0,10.48
CHermits,1,1,136,7,1,0,0,.03
CJPrice18269969,1,32,332,670,519,1,0,3.48
CLanzendorf,1,1,43,1,0,1,0,0
CObluewave2018,0,2291,5000,1755,1429,1,0,11.47
CRokitte,1,160,5880,55,2163,1,0,.12
CV64596960,1,22,331,6,669,0,0,.04
CWEFarm,0,65,548,16,158,0,0,.10
CWoolschlager,0,265,414,896,1612,0,0,8.37
CabdiqadirAsad,1,574,3418,10,203,1,0,.09
CabidesTessa,1,0,17,1,5,1,0,.01
CalvinDannyK,1,31,280,1472,5279,0,0,6.08
CamaradeAubin,1,2,191,23,46,1,0,.23
CambellJerryMi1,1,33,203,4,3,1,0,.02
CantrellJosalyn,1,214,302,2735,3229,1,0,9.52
CapitolnPrince,1,2,254,26,12,0,0,.13
CaptainMuhamma1,1,2,58,5,1,1,0,.04
CaputDolores,1,332,2481,596,2089,1,0,3.46
CarbonFeePolicy,1,714,4958,90,3,0,0,.47
CarilliSusan,1,84,199,3984,16727,1,0,12.45
CarlLv2,1,2,27,1,0,1,0,.01
Carlarussowoma1,1,63,220,1389,8511,1,0,6.09
CarlouneP,1,27,128,76,7953,1,0,.16
CarmenChance6,1,13,600,96,303,1,0,.61
CarolineLebo6,1,25,270,3640,13654,1,1,10.48
CarolineTanui8,0,15,465,22,62,1,1,.08
Carolmcalpin1,1,6,107,194,1521,1,1,.49
CarrieA77970810,1,441,1257,1254,2811,1,0,3.29
Caryllyn2,0,110,60,1964,5519,0,0,7.46
CaseCredible,1,59,175,1516,2942,1,0,3.79
CaseyJBrown3,1,50,1227,844,704,1,0,3.24
CaseyOstrowski,0,11,492,83,160,1,0,.18
CassandraPatrom,0,21,245,153,224,1,0,.80
CastorFoil,0,31,144,46,6,1,0,.12
CatCaffeinated,1,76,563,36,941,1,0,.31
CateWalton59,1,66,103,698,9698,1,0,1.78
CaterinaM14,0,51,161,2378,3248,1,0,8.22
Cathy98280,1,146,651,4121,20975,1,0,9.71
CathyPerfect3,0,109,399,2031,7022,1,0,5.41
CaucasianClay,1,97,184,6896,8705,1,0,24.28
CboyBin,1,50,976,8,397,1,0,.06
CearleyRandall,1,0,19,2,0,1,1,.01
Ceciolivares201,1,1,46,4,2,1,1,.03
CeesayJoe,1,33,1193,2,41,1,0,.01
CementMasons527,1,138,241,373,35,1,0,.98
CesLucky,1,879,4843,21742,1667,0,0,102.55
ChFaizanAkhtar2,1,10,160,2,19,1,0,.01
ChadWil01600032,1,18,29,104,157,1,0,.39
ChanQili,1,0,40,1,1,1,0,0
ChandlerRay19,0,131,259,280,6813,1,0,.63
ChangeN07560072,1,18,297,339,836,1,0,2.17
CharFaiz,1,1,129,4,10,1,1,.02
CharcoalAvocado,1,5,139,36,256,1,0,.23
Charles64472497,1,2,236,135,324,1,1,.37
Charles65573885,1,5,66,220,412,1,1,.55
CharlesCrown6,1,5,197,19,0,1,0,.14
CharlesGrinste4,1,10,69,45,13,1,0,.33
Charlotte__EB,1,3,366,9,204,1,1,.03
CharukChristina,1,240,1229,2068,6764,1,0,13.69
CheMee18,1,9,41,59,12,1,0,.34
CheekeSherika,1,29,275,75,46,1,0,.78
ChefsmomCmt,0,508,1343,1691,2465,1,0,7.25
ChepangKaran,1,5,66,3,76,1,0,.02
CherylE25869002,1,12,973,21,23,1,1,.17
CherylMorelli5,1,947,1256,35395,31461,1,0,189.27
Chester67543949,1,326,748,15166,25810,1,0,53.59
Cheyenn52553417,0,4,116,1,11,0,0,0
CheyenneMauzy,0,106,628,251,578,1,0,.55
Chhe77619945,1,0,13,4,20,1,0,.02
Chicagomommy1,1,5,152,6,284,1,1,.02
ChiefsGuy5,1,8,128,15,30,1,0,.11
Chinajiaosg,1,21,213,413,123,1,0,3.22
ChingaLaLa1,1,8,59,1,5,1,0,.01
Chris10921111,1,1112,2616,6627,9506,1,0,25.29
Chris1203511555,0,3649,4139,6492,5954,1,0,27.50
Chris3144188048,1,14,98,1,0,1,1,0
Chris58694477,1,4,59,1,837,1,1,0
ChrisCook2468,1,14,65,233,2078,1,0,.86
ChrisGinsburg1,0,19,113,137,258,1,0,.74
Chrissy51004045,1,33,1038,1,1,0,0,0
Christi14314965,1,13,250,51,24,1,0,.47
Christi42456602,1,9,118,117,4838,1,0,.75
ChristianJHoga1,1,318,1836,3,27,1,0,.02
Christo06949431,1,5,80,17,5,1,0,.15
ChuHuynh4,1,12,347,2,592,1,0,.01
ChuckBecker12,1,1305,2815,660,605,1,0,5.73
ChucksJawo,1,266,2849,9,8,1,0,.08
ChurchofCreati1,1,1,16,2,2,1,0,.01
Cierra_Reimche,0,31,438,21,226,0,0,.05
Cindere03738229,1,1,4,56,71,1,0,.49
Cinderella5280,1,2869,4863,25931,32949,0,0,59.74
CindyBr12131178,1,70,476,445,2856,1,0,1.30
CindyKub2,0,178,574,4364,8398,1,0,13.85
